Name,SMILES,Mol Wt,LogP,TPSA,HBD,HBA,AtomCount,RotatableBonds,MR,Lipinski,Ghose,Veber,Egan,PassScore
Cyclothiazide,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl,389.8860000000001,1.2295,118.36,3,5,24,2,89.40140000000002,True,True,True,True,4
Meclofenamic Acid,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,296.153,4.743620000000002,49.33,2,2,19,3,77.88300000000002,True,False,True,True,3
Carbinoxamine,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,290.794,3.4026000000000023,25.36,0,3,20,6,82.03800000000005,True,True,True,True,4
Sulfasalazine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,398.40000000000015,3.701600000000002,141.31,3,7,28,6,100.72960000000003,True,True,False,False,2
Bezafibrate,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,361.82500000000005,3.5545000000000018,75.63,2,3,25,7,96.27400000000004,True,True,True,True,4
Acemetacin,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,415.8290000000003,3.4705200000000014,94.83,1,6,29,6,106.70630000000006,True,True,True,True,4
Cinoxacin,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,262.22099999999995,0.8432999999999997,90.65,1,6,19,2,64.75930000000001,True,False,True,True,3
Cefadroxil,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,363.3950000000001,0.15049999999999963,132.95999999999998,4,6,25,4,90.39370000000004,True,True,True,False,3
Chloroxine,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,214.051,3.2472000000000003,33.120000000000005,1,2,13,0,53.42780000000001,True,False,True,True,3
Ciclopirox,CC1=CC(=O)N(C(=C1)C2CCCCC2)O,207.27299999999994,2.44172,42.230000000000004,1,3,15,1,58.449500000000036,True,False,True,True,3
Tamoxifen Citrate,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,563.6470000000004,4.747600000000004,144.60000000000002,4,6,41,13,156.67319999999984,True,False,False,False,1
Acebutolol,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,336.4320000000001,2.3655,87.66,3,5,24,10,94.62470000000005,True,True,True,True,4
Fenoprofen,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,242.274,3.6670000000000025,46.53,1,2,18,4,69.00880000000004,True,False,True,True,3
Hydroxychloroquine,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,335.8790000000001,3.7830000000000026,48.39,2,4,23,9,98.27150000000005,True,True,True,True,4
Naphazoline,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32,210.28,2.3840000000000003,24.39,1,2,16,2,67.95670000000004,True,False,True,True,3
Verapamil Hydrochloride,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,491.0720000000003,5.514880000000007,63.95,0,6,34,13,138.90399999999994,True,False,False,False,1
Levamisole Hydrochloride,C1CSC2=N[C@H](CN21)C3=CC=CC=C3.Cl,240.75900000000004,2.567900000000001,15.6,0,3,15,1,67.89700000000002,True,False,True,True,3
Amiodarone Hydrochloride,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,681.7800000000002,7.358000000000007,42.68,0,4,32,11,150.66549999999975,False,False,False,False,0
Carbenicillin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,378.4060000000001,0.4864999999999998,124.01,3,5,26,5,92.47730000000006,True,True,True,True,4
Mexiletine,CC1=C(C(=CC=C1)C)OCC(C)N,179.26299999999995,2.0294399999999997,35.25,1,2,13,3,55.06040000000003,True,False,True,True,3
Pheniramine,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,240.35000000000002,3.1652000000000013,16.130000000000003,0,2,18,5,75.69300000000005,True,False,True,True,3
Acetylcholine,CC(=O)OCC[N+](C)(C)C,146.21,0.25570000000000004,26.3,0,2,10,3,39.5324,True,False,True,True,3
Meclizine,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,390.9580000000001,5.5556200000000056,6.48,0,2,28,5,117.76600000000005,True,True,True,False,3
Galantamine Hydrobromide,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O.Br,368.27099999999996,2.4282000000000012,41.93000000000001,1,4,22,1,90.12480000000005,True,True,True,True,4
Pyrantel,CN1CCCN=C1/C=C/C2=CC=CS2,206.31400000000002,2.4953000000000003,15.6,0,3,14,2,62.90200000000004,True,False,True,True,3
Dequalinium,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,456.67800000000017,6.170240000000006,59.8,2,2,34,11,143.5207999999999,True,False,False,False,1
Methazolamide,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,236.278,-1.4237999999999997,107.40999999999998,1,6,14,1,48.702200000000005,True,False,True,False,2
Ambroxol,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,378.108,3.186900000000001,58.28,3,3,18,3,81.35690000000001,True,False,True,True,3
Niflumic Acid,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,282.22099999999995,3.542200000000001,62.22,2,3,20,3,65.923,True,True,True,True,4
Tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,264.36899999999997,2.617000000000001,41.57,1,4,19,8,78.67620000000005,True,False,True,True,3
Suprofen,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,260.31399999999996,3.167200000000001,54.370000000000005,1,3,18,4,70.24430000000002,True,False,True,True,3
Prilocaine,CCCNC(C)C(=O)NC1=CC=CC=C1C,220.316,2.3216200000000002,41.13,2,2,16,5,67.56440000000003,True,False,True,True,3
Amrinone,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,187.20199999999997,1.0190999999999997,71.77,2,3,14,1,54.706100000000006,True,False,True,True,3
Esculin,C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,340.284,-1.3227000000000007,149.82,5,9,24,3,78.54400000000001,True,False,False,False,1
Pimpinellin,COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC,246.21799999999996,2.556400000000001,61.81,0,5,18,2,65.36000000000003,True,False,True,True,3
Edrophonium Chloride,CC[N+](C)(C)C1=CC(=CC=C1)O.[Cl-],201.697,-1.0169999999999997,20.23,1,1,13,2,52.28980000000004,True,False,True,False,2
Amiloride,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,229.63099999999997,-1.2919999999999998,159.29,4,5,15,1,56.00709999999997,True,False,False,False,1
Quinapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O,438.5240000000003,2.5671,95.94000000000001,2,5,32,9,119.90150000000007,True,True,True,True,4
Practolol,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,266.341,1.3826999999999994,70.59,3,4,19,7,75.38620000000003,True,False,True,True,3
Benserazide,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,257.246,-1.7561999999999998,148.07,7,7,18,5,61.48000000000002,True,False,False,False,1
Erythromycin ethyl succinate,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,862.064,2.6798000000000077,226.27999999999997,4,17,60,12,215.99819999999917,False,False,False,False,0
Pergolide Mesylate,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O,410.60500000000013,3.775100000000003,73.4,2,4,27,4,114.35730000000007,True,True,True,True,4
Triprolidine Hydrochloride Anhydrous,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3.Cl,314.85999999999996,4.339320000000004,16.130000000000003,0,2,22,4,95.41700000000004,True,True,True,True,4
Nomega-nitro-L-arginine,C(C[C@@H](C(=O)O)N)CN=C(N)N[N+](=O)[O-],219.201,-1.7254999999999985,156.87,4,5,15,6,51.46470000000001,True,False,False,False,1
Zuclomiphene,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3,405.9690000000001,6.562600000000007,12.47,0,2,29,9,124.37800000000003,True,False,True,False,2
Minocycline,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,457.4830000000002,0.030000000000001803,164.63,5,9,33,3,118.57160000000009,True,True,False,False,2
Sulfamerazine,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,264.31,1.16802,97.97,2,5,18,3,68.43190000000001,True,False,True,True,3
Fenbufen,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,254.28499999999994,3.4011000000000013,54.370000000000005,1,2,19,5,73.07830000000003,True,False,True,True,3
Piromidic Acid,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O,288.30699999999996,1.1098,88.32000000000001,1,6,21,3,77.87830000000002,True,True,True,True,4
Oxethazaine,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,467.6540000000002,3.2401000000000018,64.09,1,4,34,12,137.51579999999993,True,False,False,True,2
Clofibric Acid,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,214.648,2.5820000000000007,46.53,1,2,14,3,53.79480000000003,True,False,True,True,3
Anisindione,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,252.26899999999998,2.8580000000000005,43.370000000000005,0,3,19,2,70.83800000000002,True,False,True,True,3
Cephradine,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,349.4120000000001,0.3486000000000003,112.73,3,5,24,4,89.79090000000004,True,True,True,True,4
Roxarsone,C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,263.037,-1.1386000000000005,120.9,3,4,14,2,45.273300000000006,True,False,True,False,2
N-Acetyl-L-leucine,CC(C)C[C@@H](C(=O)O)NC(=O)C,173.21199999999996,0.6218000000000001,66.4,2,2,12,4,44.69550000000001,True,False,True,True,3
Dinitolmide,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,225.15999999999997,0.9103200000000002,129.37,1,5,16,3,53.005700000000004,True,False,True,True,3
Enalapril Maleate,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,492.5250000000004,1.316400000000002,170.54,4,7,35,11,124.56410000000012,True,False,False,False,1
Ciclopirox Olamine,CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N,268.3569999999999,1.37912,88.48,3,5,19,2,74.58970000000004,True,False,True,True,3
Broxyquinoline,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,302.953,3.4654000000000007,33.120000000000005,1,2,13,0,58.807800000000015,True,False,True,True,3
Diphenylpyraline,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3,281.399,3.8868000000000036,12.47,0,2,21,4,86.33100000000006,True,True,True,True,4
Clenbuterol Hydrochloride,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O.Cl,313.656,3.4189000000000016,58.28,3,3,18,3,80.83790000000002,True,False,True,True,3
Pheniramine Maleate,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,356.42200000000014,2.877,90.73,2,4,26,7,100.10460000000009,True,True,True,True,4
Cobalt,[Co],58.933,-0.0025,0.0,0,0,1,0,0.0,True,False,True,True,3
Orphenadrine Citrate,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,461.51100000000025,2.41412,144.60000000000002,4,6,33,11,121.06120000000011,True,True,False,False,2
Tolazoline Hydrochloride,C1CN=C(N1)CC2=CC=CC=C2.Cl,196.681,1.6526,24.39,1,2,13,2,57.69870000000003,True,False,True,True,3
Acetarsol,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,275.092,-1.0884000000000005,106.86000000000001,4,3,15,2,52.92260000000002,True,False,True,False,2
Pridinol,C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,295.42600000000004,3.798500000000003,23.47,1,2,22,5,90.79080000000006,True,True,True,True,4
(+-)-Isoproterenol hydrochloride,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl,247.722,1.5510000000000002,72.72,4,4,16,4,65.11810000000004,True,False,True,True,3
Trihexyphenidyl Hydrochloride,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,337.9349999999999,4.752300000000006,23.47,1,2,23,5,99.06980000000006,True,True,True,True,4
Naftidrofuryl,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,383.53200000000004,4.452600000000004,38.769999999999996,0,4,28,10,113.48000000000006,True,True,True,True,4
Ethaverine,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC,395.49900000000025,5.420400000000005,49.81,0,5,29,10,115.66700000000009,True,True,True,False,3
Disopyramide Phosphate,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C.OP(=O)(O)O,437.4770000000002,2.4333000000000014,136.98000000000002,4,4,30,8,116.51130000000006,True,True,True,False,3
Phenylephrine Hydrochloride,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,203.669,1.0667999999999997,52.489999999999995,3,3,13,3,54.24130000000004,True,False,True,True,3
Cetylpyridinium,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,304.5419999999999,6.455400000000006,3.88,0,0,22,15,96.94900000000008,True,False,False,False,1
beta-D-Glucosamine,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)N)O)O)O,179.172,-3.254999999999998,116.17000000000002,5,6,12,1,37.95459999999999,True,False,True,False,2
Bufexamac,CCCCOC1=CC=C(C=C1)CC(=O)NO,223.272,1.9133999999999995,58.56,2,3,16,6,60.47820000000003,True,False,True,True,3
Sulfamethoxypyridazine,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,280.30899999999997,0.8682000000000001,107.2,2,6,19,4,70.24690000000002,True,False,True,True,3
Pyrantel Pamoate,CN1CCCN=C1/C=C/C2=CC=CS2.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,594.6890000000006,6.886700000000007,130.66,4,7,43,6,170.8521999999997,False,False,True,False,1
Anthralin,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,226.23099999999997,2.233,57.53,2,3,17,0,62.45210000000003,True,False,True,True,3
Sulfaquinoxaline,C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N,300.343,2.0127999999999995,97.97,2,5,21,3,81.20090000000002,True,True,True,True,4
Histamine Dihydrochloride,C1=C(NC=N1)CCN.Cl.Cl,184.07000000000002,0.7544999999999997,54.7,2,2,10,2,45.842100000000016,True,False,True,True,3
Suxibuzone,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,438.4800000000003,3.5660000000000016,104.22000000000001,1,5,32,10,117.64280000000007,True,True,True,True,4
Dequalinium Chloride,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],527.5840000000002,0.1782400000000045,59.8,2,2,36,11,143.5207999999999,True,False,False,True,2
Tilorone,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,410.5580000000003,4.3392000000000035,42.01,0,5,30,12,121.87650000000008,True,True,False,True,3
Prilocaine Hydrochloride,CCCNC(C)C(=O)NC1=CC=CC=C1C.Cl,256.777,2.743420000000001,41.13,2,2,17,5,74.81240000000004,True,False,True,True,3
Haloprogin,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,361.393,4.4215,9.23,0,1,14,2,68.763,True,False,True,True,3
Bupivacaine Hydrochloride,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl,324.896,4.3183400000000045,32.34,1,2,22,5,95.91370000000005,True,True,True,True,4
Nefopam,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,253.345,3.238000000000002,12.47,0,2,19,1,77.01300000000005,True,False,True,True,3
Clidinium Bromide,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-],432.35800000000006,-0.2914999999999989,46.53,1,3,27,4,99.27220000000005,True,True,True,True,4
Periciazine,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,365.50200000000007,4.007780000000003,50.5,1,5,26,4,105.02580000000003,True,True,True,True,4
Thiopental,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,242.344,1.3498999999999994,58.2,2,3,16,4,65.67940000000003,True,False,True,True,3
Cefazolin Sodium,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-].[Na+],476.50100000000026,-4.966779999999998,158.92000000000002,1,13,30,7,100.24270000000001,True,False,False,False,1
Butalbital,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,224.25999999999996,0.961,75.27000000000001,2,3,16,4,58.383400000000016,True,False,True,True,3
Tolperisone,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,245.36599999999993,3.2997200000000024,20.310000000000002,0,2,18,4,74.96450000000004,True,False,True,True,3
2-Aminoheptane,CCCCCC(C)N,115.22,1.9139000000000002,26.02,1,1,8,4,37.79139999999999,True,False,True,True,3
Pramoxine,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2,293.40700000000004,2.9666000000000015,30.930000000000003,0,4,21,9,84.21600000000007,True,True,True,True,4
Trimethobenzamide Hydrochloride,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC.Cl,424.9250000000001,3.004600000000002,69.26,1,6,29,10,115.00720000000007,True,True,True,True,4
Erythromycin Estolate,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,1056.4039999999998,6.473200000000014,263.58,5,18,72,21,269.76679999999897,False,False,False,False,0
Phenytoin Sodium,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],274.255,-0.4422999999999999,60.27,1,2,20,2,70.56170000000003,True,False,True,True,3
Dihydroergotamine Mesylate,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O,679.796,1.5851000000000033,172.57999999999998,4,8,48,4,174.8387999999996,True,False,False,False,1
Pyrvinium,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C,382.5310000000001,5.308240000000005,12.049999999999999,0,2,29,4,123.62200000000006,True,True,True,False,3
creatinine,CN1CC(=O)N=C1N,113.12,-1.2268999999999994,58.69,1,3,8,0,29.259399999999996,True,False,True,False,2
Chlortetracycline,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,478.88500000000016,0.28240000000000015,181.62000000000003,6,9,33,2,115.12140000000007,True,True,False,False,2
Econazole Nitrate,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],444.702,5.453700000000003,90.42,1,5,28,6,106.45190000000004,True,True,True,False,3
Roxithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,837.0580000000001,2.2096000000000067,216.89,5,17,58,13,212.46599999999916,False,False,False,False,0
Penicillin G Potassium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[K+],372.4870000000001,-3.4698999999999973,89.54,1,5,24,4,83.17570000000003,True,False,True,False,2
Primaquine Diphosphate,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.OP(=O)(O)O.OP(=O)(O)O,455.34100000000007,0.9255000000000004,215.68999999999997,8,6,29,6,108.19390000000004,True,True,False,False,2
Metamizole Sodium,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+],333.3450000000001,-2.5726799999999965,87.37,0,7,22,4,78.71420000000003,True,False,True,False,2
Methadone Hydrochloride,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl,345.91400000000004,4.713800000000005,20.310000000000002,0,2,24,7,103.97600000000006,True,True,True,True,4
Meperidine Hydrochloride,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl,283.799,2.6349000000000014,29.54,0,3,19,3,78.73200000000004,True,False,True,True,3
Neostigmine Methylsulfate,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.COS(=O)(=O)[O-],334.394,1.0367000000000002,95.97,0,6,22,3,82.42520000000005,True,True,True,True,4
Sodium,[Na],22.99,-0.3808,0.0,0,0,1,0,5.754,True,False,True,True,3
Cefoxitin,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,427.4600000000001,0.09860000000000069,148.26,3,8,28,7,99.1949,True,True,False,False,2
Water,O,18.015,-0.8247,31.5,0,0,1,0,3.6138,True,False,True,True,3
Calcium,[Ca],40.078,-0.3808,0.0,0,0,1,0,5.754,True,False,True,True,3
Tramiprosate,C(CN)CS(=O)(=O)O,139.176,-0.7769999999999995,80.39,2,3,8,3,30.086999999999996,True,False,True,True,3
Potassium,[K],39.098,-0.3808,0.0,0,0,1,0,5.754,True,False,True,True,3
Midodrine,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,254.28599999999997,-0.18790000000000023,93.81,3,5,18,6,66.56990000000002,True,False,True,True,3
Platinum,[Pt],195.078,-0.0025,0.0,0,0,1,0,0.0,True,False,True,True,3
Perhexiline,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3,277.496,5.295400000000005,12.03,1,1,20,4,86.89870000000008,True,True,True,False,3
Ebselen,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,274.181,2.0477,22.0,0,2,16,1,66.48500000000001,True,False,True,True,3
Sulfaphenazole,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,314.37000000000006,2.255299999999999,90.01,2,5,22,4,85.22690000000001,True,True,True,True,4
Lomefloxacin,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,351.35300000000007,1.7959,74.57000000000001,2,5,25,3,90.43500000000004,True,True,True,True,4
Tolazoline,C1CN=C(N1)CC2=CC=CC=C2,160.22,1.2308000000000001,24.39,1,2,12,2,50.450700000000026,True,False,True,True,3
Semustine,CC1CCC(CC1)NC(=O)N(CCCl)N=O,247.72599999999997,2.496900000000001,61.77,1,3,16,4,63.172700000000034,True,False,True,True,3
Cyclopentolate,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,291.3910000000001,2.1801,49.769999999999996,1,4,21,6,82.11380000000005,True,True,True,True,4
Nmda,CN[C@H](CC(=O)O)C(=O)O,147.13,-0.8662999999999996,86.63000000000001,3,3,10,4,32.73629999999999,True,False,True,True,3
Lomefloxacin Hydrochloride,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl,387.814,2.2177000000000002,74.57000000000001,2,5,26,3,97.68300000000004,True,True,True,True,4
Tacrine Hydrochloride,C1CCC2=NC3=CC=CC=C3C(=C2C1)N.Cl,234.72999999999996,3.1176000000000017,38.91,1,2,16,0,70.04540000000003,True,False,True,True,3
Foscarnet Sodium,C(=O)([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],191.95000000000002,-11.7446,103.32,0,5,10,1,13.0025,True,False,True,False,2
Carbonic Acid,C(=O)(O)O,62.02400000000001,0.2224,57.53,2,1,4,0,10.6536,True,False,True,True,3
Cephalothin Sodium,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-].[Na+],418.4280000000001,-3.738399999999997,115.84,1,8,27,6,91.71170000000004,True,False,True,False,2
Pralidoxime,C[N+]1=CC=CC=C1/C=N/O,137.162,0.3191999999999999,36.47,1,2,10,1,36.99849999999999,True,False,True,True,3
O-Methylhydroxylamine,CON,47.056999999999995,-0.4935,35.25,1,2,3,0,11.1964,True,False,True,True,3
Carbamylcholine,C[N+](C)(C)CCOC(=O)N,147.19799999999998,-0.2120999999999994,52.32,1,2,10,3,38.434799999999996,True,False,True,True,3
"Racepinefrine, (S)-",CNC[C@H](C1=CC(=C(C=C1)O)O)O,183.207,0.35059999999999986,72.72,4,4,13,3,48.65810000000003,True,False,True,True,3
"2-Naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,5,6,10,12,12a-hexahydroxy-6-methyl-1,11-dioxo-, hydrochloride (1:1), (4S,4aR,5S,5aR,6S,12aS)-",C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.Cl,496.90000000000015,-0.9783999999999988,201.85000000000002,7,10,34,2,118.74920000000006,True,False,False,False,1
